"Código";"Denominación";"Fecha";"Asiento";"Documento";"Concepto";"Ampliación";"Contrapartida";"CC";"Debe";"Haber";"s1";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/04/2013";"585";"3300120";"1";"N/FACTURA A3300120";"";"";"413,34";"";"844,58";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/04/2013";"626";"003300097";"3";"N/COBRO A/3300097";"5720000001";"";"";"201,34";"643,24";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/04/2013";"630";"3300138";"1";"N/FACTURA A3300138";"";"";"166,01";"";"809,25";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/04/2013";"631";"3300139";"1";"N/FACTURA A3300139";"";"";"148,83";"";"958,08";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"25/04/2013";"678";"003300139";"3";"N/COBRO A/3300139";"5720000003";"";"";"148,83";"809,25";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/04/2013";"744";"3300155";"1";"N/FACTURA A3300155";"";"";"392,04";"";"1201,29";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/05/2013";"693";"003300125";"3";"N/COBRO M/3300125";"5720000001";"";"";"229,9";"558,05";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/05/2013";"693";"003300120";"3";"N/COBRO A/3300120";"5720000001";"";"";"413,34";"787,95";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/05/2013";"704";"3300167";"1";"N/FACTURA M3300167";"";"";"229,9";"";"787,95";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/05/2013";"812";"003300138";"3";"N/COBRO A/3300138";"5720000001";"";"";"166,01";"621,94";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/05/2013";"816";"3300174";"1";"N/FACTURA A3300174";"";"";"272,01";"";"893,95";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/05/2013";"858";"003300155";"3";"N/COBRO A/3300155";"5720000001";"";"";"392,04";"501,91";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/05/2013";"862";"003300167";"3";"N/COBRO M/3300167";"5720000001";"";"";"229,9";"272,01";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/05/2013";"873";"3300190";"1";"N/FACTURA A3300190";"";"";"1179,51";"";"1451,52";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/06/2013";"894";"3300209";"1";"N/FACTURA M3300209";"";"";"229,9";"";"1681,42";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/06/2013";"981";"3300213";"1";"N/FACTURA A3300213";"";"";"246,6";"";"1928,02";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"17/06/2013";"975";"003300174";"3";"N/COBRO A/3300174";"5720000001";"";"";"272,01";"1656,01";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/06/2013";"1039";"3300230";"1";"N/FACTURA A3300230";"";"";"282,66";"";"1938,67";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/07/2013";"1032";"003300209";"3";"N/COBRO M/3300209";"5720000001";"";"";"229,9";"1708,77";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/07/2013";"1059";"3300253";"1";"N/FACTURA M3300253";"";"";"229,9";"";"1938,67";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/07/2013";"1185";"003300190";"3";"N/COBRO A/3300190";"5720000003";"";"";"1179,51";"759,16";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/07/2013";"1164";"003300213";"3";"N/COBRO A/3300213";"5720000001";"";"";"246,6";"512,56";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/07/2013";"1181";"003300230";"3";"N/COBRO A/3300230";"5720000001";"";"";"282,66";"229,9";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/07/2013";"1184";"003300253";"3";"N/COBRO M/3300253";"5720000003";"";"";"229,9";"0";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/07/2013";"1250";"3300251";"1";"N/FACTURA A3300251";"";"";"70,66";"";"70,66";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/08/2013";"1208";"3300296";"1";"N/FACTURA M3300296";"";"";"229,9";"";"300,56";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/08/2013";"1331";"003300251";"3";"N/COBRO A/3300251";"5720000003";"";"";"70,66";"229,9";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/09/2013";"1348";"3300338";"1";"N/FACTURA M3300338";"";"";"229,9";"";"459,8";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"02/09/2013";"1332";"003300296";"3";"N/COBRO M/3300296";"5720000001";"";"";"229,9";"229,9";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"16/09/2013";"1436";"3300293";"1";"N/FACTURA A3300293";"";"";"211,99";"";"441,89";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/10/2013";"1505";"3300382";"1";"N/FACTURA M3300382";"";"";"229,9";"";"671,79";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/10/2013";"1570";"003300338";"3";"N/COBRO M/3300338";"5720000003";"";"";"229,9";"441,89";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/10/2013";"1611";"3300425";"1";"N/FACTURA M3300425";"";"";"235,95";"";"677,84";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/10/2013";"1627";"3300334";"1";"N/FACTURA A3300334";"";"";"236,68";"";"914,52";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/10/2013";"1643";"3300350";"1";"N/FACTURA A3300350";"";"";"1001,88";"";"1916,4";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"16/10/2013";"1623";"003300293";"3";"N/COBRO A/3300293";"5720000001";"";"";"211,99";"1704,41";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"21/10/2013";"1659";"003300350";"3";"N/COBRO A/3300350";"5720000001";"";"";"1001,88";"702,53";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/10/2013";"1698";"003300382";"3";"N/COBRO M/3300382";"5720000001";"";"";"229,9";"472,63";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/10/2013";"1707";"3300360";"1";"N/FACTURA A3300360";"";"";"1160,05";"";"1632,68";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/10/2013";"1709";"3300362";"1";"N/FACTURA A3300362";"";"";"201,34";"";"1834,02";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/11/2013";"1725";"3300428";"1";"N/FACTURA M3300428";"";"";"229,9";"";"2063,92";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"05/11/2013";"1789";"003300360";"3";"N/COBRO A/3300360";"5720000003";"";"";"1160,05";"903,87";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"14/11/2013";"1828";"003300425";"3";"N/COBRO M/3300425";"5720000001";"";"";"235,95";"431,24";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"14/11/2013";"1828";"003300334";"3";"N/COBRO A/3300334";"5720000001";"";"";"236,68";"667,19";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/11/2013";"1841";"3300380";"1";"N/FACTURA A3300380";"";"";"106";"";"537,24";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/11/2013";"1906";"3300396";"1";"N/FACTURA A3300396";"";"";"148,35";"";"685,59";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"01/12/2013";"1922";"3300471";"1";"N/FACTURA M3300471";"";"";"229,9";"";"915,49";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"02/12/2013";"1970";"003300362";"3";"N/COBRO A/3300362";"5720000001";"";"";"201,34";"714,15";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"03/12/2013";"1971";"003300428";"3";"N/COBRO M/3300428";"5720000001";"";"";"229,9";"484,25";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"15/12/2013";"2028";"3300415";"1";"N/FACTURA A3300415";"";"";"393,25";"";"877,5";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"16/12/2013";"2023";"003300380";"3";"N/COBRO A/3300380";"5720000001";"";"";"106";"771,5";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/12/2013";"2087";"003300396";"3";"N/COBRO A/3300396";"5720000001";"";"";"148,35";"623,15";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"30/12/2013";"2088";"003300471";"3";"N/COBRO M/3300471";"5720000001";"";"";"229,9";"393,25";""
"4300000003";"AGRICOLA DE CATADAU, S.C.V.L.";"31/12/2013";"2096";"3300431";"1";"N/FACTURA A3300431";"";"";"201,34";"";"594,59";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/01/2013";"1";"";"970";"APERTURA";"";"";"482,06";"";"482,06";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/01/2013";"5";"3300002";"1";"N/FACTURA M3300002";"";"";"229,9";"";"711,96";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"02/01/2013";"53";"003200396";"3";"N/COBRO M/3200396";"5720000001";"";"";"221,43";"490,53";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"10/01/2013";"71";"003200349";"3";"N/COBRO A/3200349";"5720000001";"";"";"189,97";"300,56";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"30/01/2013";"130";"003200348";"3";"N/COBRO A/3200348";"5720000001";"";"";"70,66";"229,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/01/2013";"138";"003300002";"3";"N/COBRO M/3300002";"5720000001";"";"";"229,9";"0";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/02/2013";"182";"3300042";"1";"N/FACTURA M3300042";"";"";"229,9";"";"229,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/02/2013";"267";"3300048";"1";"N/FACTURA A3300048";"";"";"70,66";"";"300,56";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"28/02/2013";"355";"3300079";"1";"N/FACTURA A3300079";"7050000001";"";"2190,58";"";"2491,14";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/03/2013";"377";"3300082";"1";"N/FACTURA M3300082";"";"";"229,9";"";"2721,04";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"04/03/2013";"373";"003300042";"3";"N/COBRO M/3300042";"5720000001";"";"";"229,9";"2491,14";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"07/03/2013";"443";"A003300079";"3";"N/COBRO TRANS A/3300079";"5720000001";"";"";"700";"1791,14";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/03/2013";"490";"3300099";"1";"N/FACTURA A3300099";"";"";"70,66";"";"1861,8";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"18/03/2013";"461";"003300048";"3";"N/COBRO A/3300048";"5720000001";"";"";"70,66";"1791,14";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/04/2013";"528";"003300082";"3";"N/COBRO M/3300082";"5720000001";"";"";"229,9";"1561,24";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/04/2013";"544";"3300126";"1";"N/FACTURA M3300126";"";"";"229,9";"";"1791,14";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/04/2013";"626";"003300099";"3";"N/COBRO A/3300099";"5720000001";"";"";"70,66";"1720,48";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/05/2013";"693";"003300126";"3";"N/COBRO M/3300126";"5720000001";"";"";"229,9";"1490,58";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/05/2013";"705";"3300168";"1";"N/FACTURA M3300168";"";"";"229,9";"";"1720,48";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"04/05/2013";"779";"A003300079";"3";"N/COBRO TRANS A/3300079";"5720000001";"";"";"1490,58";"229,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/05/2013";"862";"003300168";"3";"N/COBRO M/3300168";"5720000001";"";"";"229,9";"0";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/06/2013";"895";"3300210";"1";"N/FACTURA M3300210";"";"";"229,9";"";"229,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/06/2013";"982";"3300214";"1";"N/FACTURA A3300214";"";"";"106";"";"335,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/07/2013";"1032";"003300210";"3";"N/COBRO M/3300210";"5720000001";"";"";"229,9";"106";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/07/2013";"1060";"3300254";"1";"N/FACTURA M3300254";"";"";"229,9";"";"335,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/07/2013";"1164";"003300214";"3";"N/COBRO A/3300214";"5720000001";"";"";"106";"229,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/07/2013";"1184";"003300254";"3";"N/COBRO M/3300254";"5720000003";"";"";"229,9";"0";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/07/2013";"1251";"3300252";"1";"N/FACTURA A3300252";"";"";"259,67";"";"259,67";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/08/2013";"1209";"3300297";"1";"N/FACTURA M3300297";"";"";"229,9";"";"489,57";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/09/2013";"1349";"3300339";"1";"N/FACTURA M3300339";"";"";"229,9";"";"719,47";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"02/09/2013";"1332";"003300297";"3";"N/COBRO M/3300297";"5720000001";"";"";"229,9";"229,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"02/09/2013";"1332";"003300252";"3";"N/COBRO A/3300252";"5720000001";"";"";"259,67";"459,8";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"16/09/2013";"1427";"3300381";"1";"N/FACTURA M3300381";"";"";"235,95";"";"465,85";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/10/2013";"1506";"3300383";"1";"N/FACTURA M3300383";"";"";"229,9";"";"695,75";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/10/2013";"1549";"3300313";"1";"N/FACTURA A3300313";"";"";"211,99";"";"907,74";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/10/2013";"1570";"003300339";"3";"N/COBRO M/3300339";"5720000003";"";"";"229,9";"677,84";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/10/2013";"1612";"003300381";"3";"N/COBRO M/3300381";"5720000001";"";"";"235,95";"441,89";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/10/2013";"1618";"3300332";"1";"N/FACTURA A3300332";"";"";"1234,2";"";"1676,09";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/10/2013";"1628";"3300335";"1";"N/FACTURA A3300335";"";"";"420,11";"";"2096,2";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"18/10/2013";"1657";"A003300332";"3";"N/COBRO TRANS A/3300332";"5720000001";"";"";"1234,2";"862";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/10/2013";"1698";"003300383";"3";"N/COBRO M/3300383";"5720000001";"";"";"229,9";"420,11";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/10/2013";"1698";"003300313";"3";"N/COBRO A/3300313";"5720000001";"";"";"211,99";"650,01";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"31/10/2013";"1710";"3300363";"1";"N/FACTURA A3300363";"";"";"484";"";"904,11";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/11/2013";"1726";"3300429";"1";"N/FACTURA M3300429";"";"";"229,9";"";"1134,01";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"14/11/2013";"1828";"003300335";"3";"N/COBRO A/3300335";"5720000001";"";"";"420,11";"713,9";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/11/2013";"1842";"3300381";"1";"N/FACTURA A3300381";"";"";"141,33";"";"855,23";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"01/12/2013";"1923";"3300472";"1";"N/FACTURA M3300472";"";"";"229,9";"";"1085,13";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"02/12/2013";"1970";"003300363";"3";"N/COBRO A/3300363";"5720000001";"";"";"484";"601,13";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"03/12/2013";"1971";"003300429";"3";"N/COBRO M/3300429";"5720000001";"";"";"229,9";"371,23";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"15/12/2013";"2029";"3300416";"1";"N/FACTURA A3300416";"";"";"443,83";"";"815,06";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"16/12/2013";"2023";"003300381";"3";"N/COBRO A/3300381";"5720000001";"";"";"141,33";"673,73";""
"4300000011";"AGRO-CITRICA DE PICASSENT, COOP. V.";"30/12/2013";"2088";"003300472";"3";"N/COBRO M/3300472";"5720000001";"";"";"229,9";"443,83";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/01/2013";"1";"";"970";"APERTURA";"";"";"208,12";"";"208,12";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/01/2013";"6";"3300003";"1";"N/FACTURA M3300003";"";"";"216,59";"";"424,71";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"02/01/2013";"53";"003200397";"3";"N/COBRO M/3200397";"5720000001";"";"";"208,12";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"04/01/2013";"47";"3300001";"1";"N/FACTURA A3300001";"";"";"340,01";"";"556,6";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"15/01/2013";"79";"003300001";"3";"N/COBRO A/3300001";"5720000001";"";"";"340,01";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/01/2013";"138";"003300003";"3";"N/COBRO M/3300003";"5720000001";"";"";"216,59";"0";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/02/2013";"183";"3300043";"1";"N/FACTURA M3300043";"";"";"216,59";"";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/03/2013";"378";"3300083";"1";"N/FACTURA M3300083";"";"";"216,59";"";"433,18";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"04/03/2013";"373";"003300043";"3";"N/COBRO M/3300043";"5720000001";"";"";"216,59";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"15/03/2013";"491";"3300100";"1";"N/FACTURA A3300100";"";"";"35,33";"";"251,92";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/04/2013";"528";"003300083";"3";"N/COBRO M/3300083";"5720000001";"";"";"216,59";"35,33";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/04/2013";"545";"3300127";"1";"N/FACTURA M3300127";"";"";"216,59";"";"251,92";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"15/04/2013";"626";"003300100";"3";"N/COBRO A/3300100";"5720000001";"";"";"35,33";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/04/2013";"745";"3300156";"1";"N/FACTURA A3300156";"";"";"544,5";"";"761,09";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/05/2013";"693";"003300127";"3";"N/COBRO M/3300127";"5720000001";"";"";"216,59";"544,5";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/05/2013";"706";"3300169";"1";"N/FACTURA M3300169";"";"";"216,59";"";"761,09";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/05/2013";"860";"003300156";"3";"N/COBRO A/3300156";"5720000003";"";"";"544,5";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/05/2013";"862";"003300169";"3";"N/COBRO M/3300169";"5720000001";"";"";"216,59";"0";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/05/2013";"874";"3300191";"1";"N/FACTURA A3300191";"";"";"106";"";"106";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/06/2013";"896";"3300211";"1";"N/FACTURA M3300211";"";"";"216,59";"";"322,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/06/2013";"1040";"3300231";"1";"N/FACTURA A3300231";"";"";"106";"";"428,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/07/2013";"1032";"003300211";"3";"N/COBRO M/3300211";"5720000001";"";"";"216,59";"212";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/07/2013";"1061";"3300255";"1";"N/FACTURA M3300255";"";"";"216,59";"";"428,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/07/2013";"1185";"003300191";"3";"N/COBRO A/3300191";"5720000003";"";"";"106";"322,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/07/2013";"1181";"003300231";"3";"N/COBRO A/3300231";"5720000001";"";"";"106";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/07/2013";"1184";"003300255";"3";"N/COBRO M/3300255";"5720000003";"";"";"216,59";"0";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/07/2013";"1252";"3300253";"1";"N/FACTURA A3300253";"";"";"70,66";"";"70,66";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/08/2013";"1210";"3300298";"1";"N/FACTURA M3300298";"";"";"216,59";"";"287,25";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/08/2013";"1331";"003300253";"3";"N/COBRO A/3300253";"5720000003";"";"";"70,66";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/09/2013";"1350";"3300340";"1";"N/FACTURA M3300340";"";"";"216,59";"";"433,18";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"02/09/2013";"1332";"003300298";"3";"N/COBRO M/3300298";"5720000001";"";"";"216,59";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"16/09/2013";"1437";"3300294";"1";"N/FACTURA A3300294";"";"";"35,33";"";"251,92";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/10/2013";"1507";"3300384";"1";"N/FACTURA M3300384";"";"";"216,59";"";"468,51";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/10/2013";"1550";"3300314";"1";"N/FACTURA A3300314";"";"";"70,66";"";"539,17";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/10/2013";"1570";"003300340";"3";"N/COBRO M/3300340";"5720000003";"";"";"216,59";"322,58";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"16/10/2013";"1623";"003300294";"3";"N/COBRO A/3300294";"5720000001";"";"";"35,33";"287,25";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/10/2013";"1698";"003300384";"3";"N/COBRO M/3300384";"5720000001";"";"";"216,59";"0";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/10/2013";"1698";"003300314";"3";"N/COBRO A/3300314";"5720000001";"";"";"70,66";"216,59";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/10/2013";"1702";"3300356";"1";"N/FACTURA A3300356";"";"";"568,7";"";"568,7";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/10/2013";"1711";"3300364";"1";"N/FACTURA A3300364";"";"";"141,33";"";"710,03";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/11/2013";"1727";"3300430";"1";"N/FACTURA M3300430";"";"";"216,59";"";"926,62";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"05/11/2013";"1789";"003300356";"3";"N/COBRO A/3300356";"5720000003";"";"";"568,7";"357,92";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"15/11/2013";"1843";"3300382";"1";"N/FACTURA A3300382";"";"";"257,25";"";"615,17";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/11/2013";"1907";"3300397";"1";"N/FACTURA A3300397";"";"";"35,33";"";"650,5";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"01/12/2013";"1924";"3300473";"1";"N/FACTURA M3300473";"";"";"228,69";"";"879,19";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"02/12/2013";"1970";"003300364";"3";"N/COBRO A/3300364";"5720000001";"";"";"141,33";"737,86";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"03/12/2013";"1971";"003300430";"3";"N/COBRO M/3300430";"5720000001";"";"";"216,59";"521,27";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"15/12/2013";"2030";"3300417";"1";"N/FACTURA A3300417";"";"";"141,33";"";"662,6";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"16/12/2013";"2023";"003300382";"3";"N/COBRO A/3300382";"5720000001";"";"";"257,25";"405,35";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/12/2013";"2087";"003300397";"3";"N/COBRO A/3300397";"5720000001";"";"";"35,33";"370,02";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"30/12/2013";"2088";"003300473";"3";"N/COBRO M/3300473";"5720000001";"";"";"228,69";"141,33";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/12/2013";"2097";"3300432";"1";"N/FACTURA A3300432";"";"";"353,32";"";"494,65";""
"4300000013";"COOP. V. LIMITADA TELE-TAXI";"31/12/2013";"2098";"3300433";"1";"N/FACTURA A3300433";"";"";"1028,5";"";"1523,15";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"01/01/2013";"43";"3300040";"1";"N/FACTURA M3300040";"";"";"106,48";"";"106,48";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"31/01/2013";"138";"003300040";"3";"N/COBRO M/3300040";"5720000001";"";"";"106,48";"-60,5";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"31/01/2013";"138";"003300005";"3";"N/COBRO M/3300005";"5720000001";"";"";"60,5";"45,98";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"01/02/2013";"220";"3300080";"1";"N/FACTURA M3300080";"";"";"106,48";"";"45,98";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"04/02/2013";"221";"003300005";"14";"DEV.EFECTOS M/3300005";"5720000001";"";"60,5";"";"106,48";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"15/02/2013";"269";"3300050";"1";"N/FACTURA A3300050";"";"";"287,5";"";"393,98";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"04/03/2013";"373";"003300080";"3";"N/COBRO M/3300080";"5720000001";"";"";"106,48";"287,5";""
"4300000022";"COOP. AGRICOLA DE BOLBAITE";"18/03/2013";"461";"003300050";"3";"N/COBRO A/3300050";"5720000001";"";"";"287,5";"0";""
